time,q_cmd,dq_cmd,tau_cmd,q_meas,dq_meas,ddq_meas,tau_meas
1.695999999999704855e+00,-1.109691595862243724e-02,-3.792665059144444406e-01,0.000000000000000000e+00,9.062618017196655273e-03,-4.242510199546813965e-01,0.000000000000000000e+00,-1.687500000000000000e+00
1.697999999999704634e+00,-1.185552854061806133e-02,-3.793444057173790962e-01,0.000000000000000000e+00,8.407473564147949219e-03,-4.233904182910919189e-01,0.000000000000000000e+00,-1.406250000000000000e+00
1.699999999999704414e+00,-1.261428688966740805e-02,-3.794122677912312169e-01,0.000000000000000000e+00,7.800281047821044922e-03,-4.173913002014160156e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.701999999999704194e+00,-1.337317089932493763e-02,-3.794700611859039285e-01,0.000000000000000000e+00,7.800281047821044922e-03,-4.173913002014160156e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.703999999999703974e+00,-1.413216040146971289e-02,-3.795177551764687962e-01,0.000000000000000000e+00,6.841540336608886719e-03,-4.134784340858459473e-01,0.000000000000000000e+00,-2.250000000000000000e+00
1.705999999999703753e+00,-1.489123516675780294e-02,-3.795553192653398078e-01,0.000000000000000000e+00,5.802914500236511230e-03,-4.082912504673004150e-01,0.000000000000000000e+00,-2.250000000000000000e+00
1.707999999999703533e+00,-1.565037490507937765e-02,-3.795827231844502991e-01,0.000000000000000000e+00,5.035921931266784668e-03,-3.964645564556121826e-01,0.000000000000000000e+00,-1.312500000000000000e+00
1.709999999999703313e+00,-1.640955926601948833e-02,-3.795999368974293797e-01,0.000000000000000000e+00,4.300892353057861328e-03,-3.892920017242431641e-01,0.000000000000000000e+00,-1.312500000000000000e+00
1.711999999999703093e+00,-1.716876783932454187e-02,-3.796069306017814116e-01,0.000000000000000000e+00,3.533899784088134766e-03,-3.831264972686767578e-01,0.000000000000000000e+00,-1.312500000000000000e+00
1.713999999999702872e+00,-1.792798015537112530e-02,-3.796036747310655990e-01,0.000000000000000000e+00,2.319499850273132324e-03,-3.857178986072540283e-01,0.000000000000000000e+00,-2.437500000000000000e+00
1.715999999999702652e+00,-1.868717568564107201e-02,-3.795901399570767998e-01,0.000000000000000000e+00,1.153022050857543945e-03,-3.930182158946990967e-01,0.000000000000000000e+00,-2.062500000000000000e+00
1.717999999999702432e+00,-1.944633384319986377e-02,-3.795662971920281126e-01,0.000000000000000000e+00,3.860443830490112305e-04,-3.970087766647338867e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.719999999999702212e+00,-2.020543398317938694e-02,-3.795321175907337974e-01,0.000000000000000000e+00,-3.969371318817138672e-04,-4.056291282176971436e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.721999999999701991e+00,-2.096445540326602464e-02,-3.794875725527925847e-01,0.000000000000000000e+00,-1.115977764129638672e-03,-4.101114273071289062e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.723999999999701771e+00,-2.172337734419145169e-02,-3.794326337247732051e-01,0.000000000000000000e+00,-2.234518527984619141e-03,-4.203816652297973633e-01,0.000000000000000000e+00,-1.968750000000000000e+00
1.725999999999701551e+00,-2.248217899022978902e-02,-3.793672730023986972e-01,0.000000000000000000e+00,-3.193244338035583496e-03,-4.225789904594421387e-01,0.000000000000000000e+00,-1.593750000000000000e+00
1.727999999999701330e+00,-2.324083946969711725e-02,-3.792914625327329925e-01,0.000000000000000000e+00,-3.832414746284484863e-03,-4.151370823383331299e-01,0.000000000000000000e+00,-1.593750000000000000e+00
1.729999999999701110e+00,-2.399933785545701331e-02,-3.792051747163666109e-01,0.000000000000000000e+00,-3.832414746284484863e-03,-4.151370823383331299e-01,0.000000000000000000e+00,-1.593750000000000000e+00
1.731999999999700890e+00,-2.475765316542977157e-02,-3.791083822096033007e-01,0.000000000000000000e+00,-4.391670227050781250e-03,-4.081127345561981201e-01,0.000000000000000000e+00,-1.218750000000000000e+00
1.733999999999700670e+00,-2.551576436310530951e-02,-3.790010579266476776e-01,0.000000000000000000e+00,-4.966914653778076172e-03,-3.989214897155761719e-01,0.000000000000000000e+00,-1.593750000000000000e+00
1.735999999999700449e+00,-2.627365035806246071e-02,-3.788831750417907540e-01,0.000000000000000000e+00,-5.526185035705566406e-03,-3.834283947944641113e-01,0.000000000000000000e+00,-1.406250000000000000e+00
1.737999999999700229e+00,-2.703129000648964164e-02,-3.787547069915987441e-01,0.000000000000000000e+00,-6.357088685035705566e-03,-3.691087067127227783e-01,0.000000000000000000e+00,-2.250000000000000000e+00
1.739999999999700009e+00,-2.778866211171307152e-02,-3.786156274770983710e-01,0.000000000000000000e+00,-7.251903414726257324e-03,-3.588298559188842773e-01,0.000000000000000000e+00,-1.687500000000000000e+00
1.741999999999699789e+00,-2.854574542472738952e-02,-3.784659104659650053e-01,0.000000000000000000e+00,-8.034870028495788574e-03,-3.522746860980987549e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.743999999999699568e+00,-2.930251864473078227e-02,-3.783055301947085836e-01,0.000000000000000000e+00,-8.690014481544494629e-03,-3.448392748832702637e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.745999999999699348e+00,-3.005896041966498941e-02,-3.781344611708600256e-01,0.000000000000000000e+00,-9.409070014953613281e-03,-3.389123976230621338e-01,0.000000000000000000e+00,-1.312500000000000000e+00
1.747999999999699128e+00,-3.081504934675997551e-02,-3.779526781751571529e-01,0.000000000000000000e+00,-1.033584773540496826e-02,-3.384711742401123047e-01,0.000000000000000000e+00,-1.593750000000000000e+00
1.749999999999698908e+00,-3.157076397308215127e-02,-3.777601562637295518e-01,0.000000000000000000e+00,-1.147034764289855957e-02,-3.503689765930175781e-01,0.000000000000000000e+00,-1.687500000000000000e+00
1.751999999999698687e+00,-3.232608279608718826e-02,-3.775568707702834925e-01,0.000000000000000000e+00,-1.230126619338989258e-02,-3.607242107391357422e-01,0.000000000000000000e+00,-2.062500000000000000e+00
1.753999999999698467e+00,-3.308098426417784010e-02,-3.773427973082852382e-01,0.000000000000000000e+00,-1.300433278083801270e-02,-3.704606890678405762e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.755999999999698247e+00,-3.383544677726511851e-02,-3.771179117731444652e-01,0.000000000000000000e+00,-1.380328834056854248e-02,-3.793885707855224609e-01,0.000000000000000000e+00,-1.125000000000000000e+00
1.757999999999698026e+00,-3.458944868733479505e-02,-3.768821903443958510e-01,0.000000000000000000e+00,-1.479397714138031006e-02,-3.919540941715240479e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.759999999999697806e+00,-3.534296829901759779e-02,-3.766356094878794969e-01,0.000000000000000000e+00,-1.479397714138031006e-02,-3.919540941715240479e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.761999999999697586e+00,-3.609598387016405008e-02,-3.763781459579211841e-01,0.000000000000000000e+00,-1.583261787891387939e-02,-4.016894698143005371e-01,0.000000000000000000e+00,-2.062500000000000000e+00
1.763999999999697366e+00,-3.684847361242363922e-02,-3.761097767995103536e-01,0.000000000000000000e+00,-1.659959554672241211e-02,-4.017373919486999512e-01,0.000000000000000000e+00,-1.968750000000000000e+00
1.765999999999697145e+00,-3.760041569182829418e-02,-3.758304793504764763e-01,0.000000000000000000e+00,-1.722277700901031494e-02,-4.001458585262298584e-01,0.000000000000000000e+00,-1.125000000000000000e+00
1.767999999999696925e+00,-3.835178822938020010e-02,-3.755402312436654233e-01,0.000000000000000000e+00,-1.782998442649841309e-02,-3.957765698432922363e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.769999999999696705e+00,-3.910256930164426187e-02,-3.752390104091117284e-01,0.000000000000000000e+00,-1.845316588878631592e-02,-3.854368329048156738e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.771999999999696485e+00,-3.985273694134424532e-02,-3.749267950762117940e-01,0.000000000000000000e+00,-1.936396956443786621e-02,-3.772299289703369141e-01,0.000000000000000000e+00,-2.437500000000000000e+00
1.773999999999696264e+00,-4.060226913796388670e-02,-3.746035637758931003e-01,0.000000000000000000e+00,-2.048249542713165283e-02,-3.721175491809844971e-01,0.000000000000000000e+00,-1.875000000000000000e+00
1.775999999999696044e+00,-4.135114383835230417e-02,-3.742692953427821934e-01,0.000000000000000000e+00,-2.121752500534057617e-02,-3.659490346908569336e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.777999999999695824e+00,-4.209933894733318416e-02,-3.739239689173715631e-01,0.000000000000000000e+00,-2.121752500534057617e-02,-3.659490346908569336e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.779999999999695603e+00,-4.284683232831893590e-02,-3.735675639481822463e-01,0.000000000000000000e+00,-2.190461754798889160e-02,-3.603702187538146973e-01,0.000000000000000000e+00,-1.312500000000000000e+00
1.781999999999695383e+00,-4.359360180392869710e-02,-3.732000601939259865e-01,0.000000000000000000e+00,-2.263964712619781494e-02,-3.549591004848480225e-01,0.000000000000000000e+00,-1.218750000000000000e+00
1.783999999999695163e+00,-4.433962515661141884e-02,-3.728214377256637291e-01,0.000000000000000000e+00,-2.366229891777038574e-02,-3.575704395771026611e-01,0.000000000000000000e+00,-2.343750000000000000e+00
1.785999999999694943e+00,-4.508488012927192728e-02,-3.724316769289624518e-01,0.000000000000000000e+00,-2.492465078830718994e-02,-3.703326880931854248e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.787999999999694722e+00,-4.582934442590256424e-02,-3.720307585060489974e-01,0.000000000000000000e+00,-2.565968036651611328e-02,-3.783316016197204590e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.789999999999694502e+00,-4.657299571221874129e-02,-3.716186634779602982e-01,0.000000000000000000e+00,-2.636274695396423340e-02,-3.852774798870086670e-01,0.000000000000000000e+00,-1.125000000000000000e+00
1.791999999999694282e+00,-4.731581161629830334e-02,-3.711953731866926010e-01,0.000000000000000000e+00,-2.703386545181274414e-02,-3.884052038192749023e-01,0.000000000000000000e+00,-1.500000000000000000e+00
1.793999999999694062e+00,-4.805776972922609636e-02,-3.707608692973454190e-01,0.000000000000000000e+00,-2.791270613670349121e-02,-3.912057578563690186e-01,0.000000000000000000e+00,-1.968750000000000000e+00
1.795999999999693841e+00,-4.879884760574174085e-02,-3.703151338002643178e-01,0.000000000000000000e+00,-2.885547280311584473e-02,-3.931788504123687744e-01,0.000000000000000000e+00,-2.531250000000000000e+00
1.797999999999693621e+00,-4.953902276489299122e-02,-3.698581490131789828e-01,0.000000000000000000e+00,-2.960647642612457275e-02,-3.899563252925872803e-01,0.000000000000000000e+00,-1.875000000000000000e+00
1.799999999999693401e+00,-5.027827269069181509e-02,-3.693898975833388443e-01,0.000000000000000000e+00,-3.011780977249145508e-02,-3.827954530715942383e-01,0.000000000000000000e+00,-1.406250000000000000e+00
1.801999999999693181e+00,-5.101657483277619726e-02,-3.689103624896447609e-01,0.000000000000000000e+00,-3.059718012809753418e-02,-3.717394471168518066e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.803999999999692960e+00,-5.175390660707526042e-02,-3.684195270447774839e-01,0.000000000000000000e+00,-3.109252452850341797e-02,-3.553964197635650635e-01,0.000000000000000000e+00,-1.125000000000000000e+00
1.805999999999692740e+00,-5.249024539647919457e-02,-3.679173748973212366e-01,0.000000000000000000e+00,-3.109252452850341797e-02,-3.553964197635650635e-01,0.000000000000000000e+00,-1.125000000000000000e+00
1.807999999999692520e+00,-5.322556855151285710e-02,-3.674038900338857938e-01,0.000000000000000000e+00,-3.157189488410949707e-02,-3.341838419437408447e-01,0.000000000000000000e+00,-1.687500000000000000e+00
1.809999999999692299e+00,-5.395985339101411898e-02,-3.668790567812215131e-01,0.000000000000000000e+00,-3.216311335563659668e-02,-3.163524866104125977e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.811999999999692079e+00,-5.469307720281647855e-02,-3.663428598083328658e-01,0.000000000000000000e+00,-3.297804296016693115e-02,-3.096540868282318115e-01,0.000000000000000000e+00,-2.625000000000000000e+00
1.813999999999691859e+00,-5.542521724443499886e-02,-3.657952841285866397e-01,0.000000000000000000e+00,-3.374503552913665771e-02,-3.061513900756835938e-01,0.000000000000000000e+00,-2.437500000000000000e+00
1.815999999999691639e+00,-5.615625074375816400e-02,-3.652363151018150345e-01,0.000000000000000000e+00,-3.433625400066375732e-02,-2.977446913719177246e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.817999999999691418e+00,-5.688615489974194195e-02,-3.646659384364166478e-01,0.000000000000000000e+00,-3.492747247219085693e-02,-2.884606420993804932e-01,0.000000000000000000e+00,-2.062500000000000000e+00
1.819999999999691198e+00,-5.761490688310944713e-02,-3.640841401914497455e-01,0.000000000000000000e+00,-3.553467988967895508e-02,-2.837229371070861816e-01,0.000000000000000000e+00,-1.875000000000000000e+00
1.821999999999690978e+00,-5.834248383705446794e-02,-3.634909067787235326e-01,0.000000000000000000e+00,-3.628568351268768311e-02,-2.884219884872436523e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.823999999999690758e+00,-5.906886287794891471e-02,-3.628862249648829308e-01,0.000000000000000000e+00,-3.734029829502105713e-02,-3.063992559909820557e-01,0.000000000000000000e+00,-2.437500000000000000e+00
1.825999999999690537e+00,-5.979402109605423676e-02,-3.622700818734890804e-01,0.000000000000000000e+00,-3.818719089031219482e-02,-3.203807175159454346e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.827999999999690317e+00,-6.051793555623798809e-02,-3.616424649870946806e-01,0.000000000000000000e+00,-3.881037235260009766e-02,-3.274006843566894531e-01,0.000000000000000000e+00,-1.781250000000000000e+00
1.829999999999690097e+00,-6.124058329869337680e-02,-3.610033621493136669e-01,0.000000000000000000e+00,-3.943355381488800049e-02,-3.325504958629608154e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.831999999999689877e+00,-6.196194133966385215e-02,-3.603527615668858375e-01,0.000000000000000000e+00,-3.943355381488800049e-02,-3.325504958629608154e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.833999999999689656e+00,-6.268198667217089737e-02,-3.596906518117367613e-01,0.000000000000000000e+00,-4.007270932197570801e-02,-3.332850039005279541e-01,0.000000000000000000e+00,-1.593750000000000000e+00
1.835999999999689436e+00,-6.340069626674671444e-02,-3.590170218230304133e-01,0.000000000000000000e+00,-4.096752405166625977e-02,-3.369828164577484131e-01,0.000000000000000000e+00,-2.343750000000000000e+00
1.837999999999689216e+00,-6.411804707217119703e-02,-3.583318609092174256e-01,0.000000000000000000e+00,-4.178245365619659424e-02,-3.413506746292114258e-01,0.000000000000000000e+00,-2.625000000000000000e+00
1.839999999999688995e+00,-6.483401601621158195e-02,-3.576351587500771756e-01,0.000000000000000000e+00,-4.242160916328430176e-02,-3.430276811122894287e-01,0.000000000000000000e+00,-1.875000000000000000e+00
1.841999999999688775e+00,-6.554858000636810955e-02,-3.569269053987532136e-01,0.000000000000000000e+00,-4.288500547409057617e-02,-3.371606469154357910e-01,0.000000000000000000e+00,-1.593750000000000000e+00
1.843999999999688555e+00,-6.626171593062225862e-02,-3.562070912837833614e-01,0.000000000000000000e+00,-4.325251281261444092e-02,-3.239537775516510010e-01,0.000000000000000000e+00,-1.593750000000000000e+00
1.845999999999688335e+00,-6.697340065818954691e-02,-3.554757072111234262e-01,0.000000000000000000e+00,-4.362003505229949951e-02,-3.043259382247924805e-01,0.000000000000000000e+00,-1.875000000000000000e+00
1.847999999999688114e+00,-6.768361104027660613e-02,-3.547327443661642543e-01,0.000000000000000000e+00,-4.397156834602355957e-02,-2.815553843975067139e-01,0.000000000000000000e+00,-2.343750000000000000e+00
1.849999999999687894e+00,-6.839232391084193452e-02,-3.539781943157421229e-01,0.000000000000000000e+00,-4.429115355014801025e-02,-2.621742784976959229e-01,0.000000000000000000e+00,-2.343750000000000000e+00
1.851999999999687674e+00,-6.909951608736078499e-02,-3.532120490101428034e-01,0.000000000000000000e+00,-4.467464983463287354e-02,-2.453172057867050171e-01,0.000000000000000000e+00,-1.968750000000000000e+00
1.853999999999687454e+00,-6.980516437159409171e-02,-3.524343007850991305e-01,0.000000000000000000e+00,-4.515402019023895264e-02,-2.315830439329147339e-01,0.000000000000000000e+00,-2.625000000000000000e+00
1.855999999999687233e+00,-7.050924555036151842e-02,-3.516449423637802996e-01,0.000000000000000000e+00,-4.515402019023895264e-02,-2.315830439329147339e-01,0.000000000000000000e+00,-2.625000000000000000e+00
1.857999999999687013e+00,-7.121173639631796226e-02,-3.508439668587761684e-01,0.000000000000000000e+00,-4.576121270656585693e-02,-2.207618057727813721e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.859999999999686793e+00,-7.191261366873460958e-02,-3.500313677740726215e-01,0.000000000000000000e+00,-4.641635715961456299e-02,-2.122136801481246948e-01,0.000000000000000000e+00,-2.437500000000000000e+00
1.861999999999686572e+00,-7.261185411428371095e-02,-3.492071390070201620e-01,0.000000000000000000e+00,-4.697561264038085938e-02,-2.079478800296783447e-01,0.000000000000000000e+00,-2.531250000000000000e+00
1.863999999999686352e+00,-7.330943446782726969e-02,-3.483712748502953427e-01,0.000000000000000000e+00,-4.742303490638732910e-02,-2.089894711971282959e-01,0.000000000000000000e+00,-2.250000000000000000e+00
1.865999999999686132e+00,-7.400533145320942197e-02,-3.475237699938543146e-01,0.000000000000000000e+00,-4.787044227123260498e-02,-2.155023068189620972e-01,0.000000000000000000e+00,-1.968750000000000000e+00
1.867999999999685912e+00,-7.469952178405324383e-02,-3.466646195268787700e-01,0.000000000000000000e+00,-4.834981262683868408e-02,-2.236413061618804932e-01,0.000000000000000000e+00,-2.250000000000000000e+00
1.869999999999685691e+00,-7.539198216456095836e-02,-3.457938189397137818e-01,0.000000000000000000e+00,-4.884515702724456787e-02,-2.314094007015228271e-01,0.000000000000000000e+00,-2.625000000000000000e+00
1.871999999999685471e+00,-7.608268929031837546e-02,-3.449113641257974261e-01,0.000000000000000000e+00,-4.950030148029327393e-02,-2.413564175367355347e-01,0.000000000000000000e+00,-2.718750000000000000e+00
1.873999999999685251e+00,-7.677161984910275960e-02,-3.440172513835835222e-01,0.000000000000000000e+00,-5.037912726402282715e-02,-2.570823431015014648e-01,0.000000000000000000e+00,-2.812500000000000000e+00
1.875999999999685031e+00,-7.745875052169487462e-02,-3.431114774184544358e-01,0.000000000000000000e+00,-5.109819769859313965e-02,-2.665847539901733398e-01,0.000000000000000000e+00,-2.625000000000000000e+00
1.877999999999684810e+00,-7.814405798269481729e-02,-3.421940393446265549e-01,0.000000000000000000e+00,-5.164146423339843750e-02,-2.693269848823547363e-01,0.000000000000000000e+00,-2.437500000000000000e+00
1.879999999999684590e+00,-7.882751890134157002e-02,-3.412649346870464395e-01,0.000000000000000000e+00,-5.205693840980529785e-02,-2.679264843463897705e-01,0.000000000000000000e+00,-2.156250000000000000e+00
1.881999999999684370e+00,-7.950910994233621742e-02,-3.403241613832791446e-01,0.000000000000000000e+00,-5.248835682868957520e-02,-2.664272487163543701e-01,0.000000000000000000e+00,-2.531250000000000000e+00
1.883999999999684150e+00,-8.018880776666915955e-02,-3.393717177853872169e-01,0.000000000000000000e+00,-5.248835682868957520e-02,-2.664272487163543701e-01,0.000000000000000000e+00,-2.531250000000000000e+00
1.885999999999683929e+00,-8.086658903245116936e-02,-3.384076026618000888e-01,0.000000000000000000e+00,-5.287185311317443848e-02,-2.637927234172821045e-01,0.000000000000000000e+00,-2.718750000000000000e+00
1.887999999999683709e+00,-8.154243039574755880e-02,-3.374318151991758663e-01,0.000000000000000000e+00,-5.325534939765930176e-02,-2.592107355594635010e-01,0.000000000000000000e+00,-2.437500000000000000e+00
1.889999999999683489e+00,-8.221630851141679963e-02,-3.364443550042525710e-01,0.000000000000000000e+00,-5.370277166366577148e-02,-2.530697286128997803e-01,0.000000000000000000e+00,-3.000000000000000000e+00
1.891999999999683268e+00,-8.288820003395258595e-02,-3.354452221056901662e-01,0.000000000000000000e+00,-5.421409010887145996e-02,-2.461984157562255859e-01,0.000000000000000000e+00,-3.000000000000000000e+00
1.893999999999683048e+00,-8.355808161832919967e-02,-3.344344169559038127e-01,0.000000000000000000e+00,-5.474138259887695312e-02,-2.372626066207885742e-01,0.000000000000000000e+00,-3.187500000000000000e+00
1.895999999999682828e+00,-8.422592992085106700e-02,-3.334119404328863001e-01,0.000000000000000000e+00,-5.523675680160522461e-02,-2.248535454273223877e-01,0.000000000000000000e+00,-3.093750000000000000e+00
1.897999999999682608e+00,-8.489172160000578449e-02,-3.323777938420219846e-01,0.000000000000000000e+00,-5.562025308609008789e-02,-2.130807787179946899e-01,0.000000000000000000e+00,-3.093750000000000000e+00
1.899999999999682387e+00,-8.555543331732061441e-02,-3.313319789178890695e-01,0.000000000000000000e+00,-5.597177147865295410e-02,-2.042800486087799072e-01,0.000000000000000000e+00,-2.718750000000000000e+00
1.901999999999682167e+00,-8.621704173822251904e-02,-3.302744978260536701e-01,0.000000000000000000e+00,-5.624341964721679688e-02,-1.983397901058197021e-01,0.000000000000000000e+00,-3.000000000000000000e+00
1.903999999999681947e+00,-8.687652353290213625e-02,-3.292053531648521658e-01,0.000000000000000000e+00,-5.653104186058044434e-02,-1.942325979471206665e-01,0.000000000000000000e+00,-3.000000000000000000e+00
1.905999999999681727e+00,-8.753385537718101628e-02,-3.281245479671637821e-01,0.000000000000000000e+00,-5.683463811874389648e-02,-1.886181980371475220e-01,0.000000000000000000e+00,-3.375000000000000000e+00
1.907999999999681506e+00,-8.818901395338270277e-02,-3.270320857021723482e-01,0.000000000000000000e+00,-5.717021226882934570e-02,-1.833485811948776245e-01,0.000000000000000000e+00,-2.718750000000000000e+00
1.909999999999681286e+00,-8.884197595120646440e-02,-3.259279702771179510e-01,0.000000000000000000e+00,-5.717021226882934570e-02,-1.833485811948776245e-01,0.000000000000000000e+00,-2.718750000000000000e+00
1.911999999999681066e+00,-8.949271806860580047e-02,-3.248122060390370436e-01,0.000000000000000000e+00,-5.752173066139221191e-02,-1.772462874650955200e-01,0.000000000000000000e+00,-3.281250000000000000e+00
1.913999999999680846e+00,-9.014121701266965270e-02,-3.236847977764918394e-01,0.000000000000000000e+00,-5.796915292739868164e-02,-1.718045473098754883e-01,0.000000000000000000e+00,-3.375000000000000000e+00
1.915999999999680625e+00,-9.078744950050660067e-02,-3.225457507212891595e-01,0.000000000000000000e+00,-5.857634544372558594e-02,-1.716846227645874023e-01,0.000000000000000000e+00,-3.562500000000000000e+00
1.917999999999680405e+00,-9.143139226013415055e-02,-3.213950705501862903e-01,0.000000000000000000e+00,-5.932736396789550781e-02,-1.803038418292999268e-01,0.000000000000000000e+00,-3.656250000000000000e+00
1.919999999999680185e+00,-9.207302203136898122e-02,-3.202327633865886813e-01,0.000000000000000000e+00,-6.006237864494323730e-02,-1.939362585544586182e-01,0.000000000000000000e+00,-3.187500000000000000e+00
1.921999999999679964e+00,-9.271231556672317187e-02,-3.190588358022315996e-01,0.000000000000000000e+00,-6.062164902687072754e-02,-2.077007144689559937e-01,0.000000000000000000e+00,-2.531250000000000000e+00
1.923999999999679744e+00,-9.334924963230165074e-02,-3.178732948188547902e-01,0.000000000000000000e+00,-6.116494536399841309e-02,-2.237545698881149292e-01,0.000000000000000000e+00,-3.000000000000000000e+00
1.925999999999679524e+00,-9.398380100870462606e-02,-3.166761479098607612e-01,0.000000000000000000e+00,-6.175616383552551270e-02,-2.410725206136703491e-01,0.000000000000000000e+00,-2.812500000000000000e+00
1.927999999999679304e+00,-9.461594649193161288e-02,-3.154674030019659625e-01,0.000000000000000000e+00,-6.242728233337402344e-02,-2.590339779853820801e-01,0.000000000000000000e+00,-2.906250000000000000e+00
1.929999999999679083e+00,-9.524566289429070576e-02,-3.142470684768347566e-01,0.000000000000000000e+00,-6.337004899978637695e-02,-2.830010056495666504e-01,0.000000000000000000e+00,-3.000000000000000000e+00
1.931999999999678863e+00,-9.587292704530930854e-02,-3.130151531727052849e-01,0.000000000000000000e+00,-6.420093774795532227e-02,-3.008040189743041992e-01,0.000000000000000000e+00,-3.187500000000000000e+00
1.933999999999678643e+00,-9.649771579264941612e-02,-3.117716663860000126e-01,0.000000000000000000e+00,-6.476020812988281250e-02,-3.091666698455810547e-01,0.000000000000000000e+00,-2.906250000000000000e+00
1.935999999999678423e+00,-9.712000600302535258e-02,-3.105166178729253934e-01,0.000000000000000000e+00,-6.476020812988281250e-02,-3.091666698455810547e-01,0.000000000000000000e+00,-2.906250000000000000e+00
1.937999999999678202e+00,-9.773977456312490930e-02,-3.092500178510586006e-01,0.000000000000000000e+00,-6.528750061988830566e-02,-3.121414780616760254e-01,0.000000000000000000e+00,-2.718750000000000000e+00
1.939999999999677982e+00,-9.835699838053364730e-02,-3.079718770009202689e-01,0.000000000000000000e+00,-6.586274504661560059e-02,-3.099882900714874268e-01,0.000000000000000000e+00,-3.187500000000000000e+00
1.941999999999677762e+00,-9.897165438466251630e-02,-3.066822064675355786e-01,0.000000000000000000e+00,-6.640604138374328613e-02,-3.056027293205261230e-01,0.000000000000000000e+00,-3.187500000000000000e+00
1.943999999999677541e+00,-9.958371952767845758e-02,-3.053810178619809079e-01,0.000000000000000000e+00,-6.723695993423461914e-02,-3.079497814178466797e-01,0.000000000000000000e+00,-3.562500000000000000e+00
1.945999999999677321e+00,-1.001931707854375880e-01,-3.040683232629186605e-01,0.000000000000000000e+00,-6.803590059280395508e-02,-3.117546439170837402e-01,0.000000000000000000e+00,-3.093750000000000000e+00
1.947999999999677101e+00,-1.007999851584223810e-01,-3.027441352181173828e-01,0.000000000000000000e+00,-6.870701909065246582e-02,-3.110003173351287842e-01,0.000000000000000000e+00,-2.625000000000000000e+00
1.949999999999676881e+00,-1.014041396726812483e-01,-3.014084667459583367e-01,0.000000000000000000e+00,-6.917041540145874023e-02,-3.035107851028442383e-01,0.000000000000000000e+00,-3.093750000000000000e+00
1.951999999999676660e+00,-1.020056113807709525e-01,-3.000613313369296931e-01,0.000000000000000000e+00,-6.966575980186462402e-02,-2.926605939865112305e-01,0.000000000000000000e+00,-2.625000000000000000e+00
1.953999999999676440e+00,-1.026043773627030031e-01,-2.987027429551039615e-01,0.000000000000000000e+00,-7.014513015747070312e-02,-2.828947305679321289e-01,0.000000000000000000e+00,-3.000000000000000000e+00
1.955999999999676220e+00,-1.032004147268914818e-01,-2.973327160396049829e-01,0.000000000000000000e+00,-7.065644860267639160e-02,-2.771010100841522217e-01,0.000000000000000000e+00,-3.000000000000000000e+00
1.957999999999676000e+00,-1.037937006111053218e-01,-2.959512655060576591e-01,0.000000000000000000e+00,-7.134354114532470703e-02,-2.784103453159332275e-01,0.000000000000000000e+00,-3.562500000000000000e+00
1.959999999999675779e+00,-1.043842121834220177e-01,-2.945584067480254697e-01,0.000000000000000000e+00,-7.134354114532470703e-02,-2.784103453159332275e-01,0.000000000000000000e+00,-3.562500000000000000e+00
1.961999999999675559e+00,-1.049719266431855536e-01,-2.931541556384315572e-01,0.000000000000000000e+00,-7.227033376693725586e-02,-2.871522605419158936e-01,0.000000000000000000e+00,-3.468750000000000000e+00
1.963999999999675339e+00,-1.055568212219662599e-01,-2.917385285309667675e-01,0.000000000000000000e+00,-7.314917445182800293e-02,-2.935470938682556152e-01,0.000000000000000000e+00,-3.375000000000000000e+00
1.965999999999675119e+00,-1.061388731845238492e-01,-2.903115422614814811e-01,0.000000000000000000e+00,-7.383626699447631836e-02,-2.953680455684661865e-01,0.000000000000000000e+00,-2.437500000000000000e+00
1.967999999999674898e+00,-1.067180598297729210e-01,-2.888732141493646211e-01,0.000000000000000000e+00,-7.457128167152404785e-02,-2.982288599014282227e-01,0.000000000000000000e+00,-2.812500000000000000e+00
1.969999999999674678e+00,-1.072943584917514931e-01,-2.874235619989047863e-01,0.000000000000000000e+00,-7.533827424049377441e-02,-3.062063455581665039e-01,0.000000000000000000e+00,-2.531250000000000000e+00
