time,LeftHipRoll_q_cmd,LeftHipRoll_dq_cmd,LeftHipRoll_tau_cmd,LeftHipRoll_q_meas,LeftHipRoll_dq_meas,LeftHipRoll_ddq_meas,LeftHipRoll_tau_meas,LeftKnee_q_cmd,LeftKnee_dq_cmd,LeftKnee_tau_cmd,LeftKnee_q_meas,LeftKnee_dq_meas,LeftKnee_ddq_meas,LeftKnee_tau_meas
9.098000000000709520e+00,1.205017519072223209e+00,3.433224211487873045e-02,0.000000000000000000e+00,1.017205238342285156e+00,-3.661448955535888672e-01,0.000000000000000000e+00,1.912500000000000000e+01,7.450175190722232443e-01,3.433224211487873045e-02,0.000000000000000000e+00,6.995453238487243652e-01,-3.447148561477661133e+00,0.000000000000000000e+00,1.181250000000000000e+01
9.100000000000710187e+00,1.205153465911924737e+00,1.016112041969030322e-01,0.000000000000000000e+00,1.016629934310913086e+00,-3.671174943447113037e-01,0.000000000000000000e+00,2.015625000000000000e+01,7.451534659119247728e-01,1.016112041969030322e-01,0.000000000000000000e+00,6.937769055366516113e-01,-3.402470827102661133e+00,0.000000000000000000e+00,1.228125000000000000e+01
9.102000000000710855e+00,1.205423930168462165e+00,1.688395841320737001e-01,0.000000000000000000e+00,1.016070723533630371e+00,-3.641748726367950439e-01,0.000000000000000000e+00,1.978125000000000000e+01,7.454239301684622010e-01,1.688395841320737001e-01,0.000000000000000000e+00,6.880084872245788574e-01,-3.337508201599121094e+00,0.000000000000000000e+00,1.462500000000000000e+01
9.104000000000711523e+00,1.205828750220826695e+00,2.359569231158108737e-01,0.000000000000000000e+00,1.015511393547058105e+00,-3.569135665893554688e-01,0.000000000000000000e+00,2.015625000000000000e+01,7.458287502208266195e-01,2.359569231158108737e-01,0.000000000000000000e+00,6.820323467254638672e-01,-3.266266107559204102e+00,0.000000000000000000e+00,1.603125000000000000e+01
9.106000000000712191e+00,1.206367643535998901e+00,3.029027770136414333e-01,0.000000000000000000e+00,1.015511393547058105e+00,-3.569135665893554688e-01,0.000000000000000000e+00,2.015625000000000000e+01,7.463676435359989370e-01,3.029027770136414333e-01,0.000000000000000000e+00,6.760562062263488770e-01,-3.188143730163574219e+00,0.000000000000000000e+00,1.293750000000000000e+01
9.108000000000712859e+00,1.207040206752746592e+00,3.696167708314166966e-01,0.000000000000000000e+00,1.014185190200805664e+00,-3.437287211418151855e-01,0.000000000000000000e+00,1.940625000000000000e+01,7.470402067527466272e-01,3.696167708314166966e-01,0.000000000000000000e+00,6.705434918403625488e-01,-3.096351623535156250e+00,0.000000000000000000e+00,1.706250000000000000e+01
9.110000000000713527e+00,1.207845915874427911e+00,4.360386532437204310e-01,0.000000000000000000e+00,1.014185190200805664e+00,-3.437287211418151855e-01,0.000000000000000000e+00,1.940625000000000000e+01,7.478459158744279467e-01,4.360386532437204310e-01,0.000000000000000000e+00,6.646312475204467773e-01,-3.019249916076660156e+00,0.000000000000000000e+00,1.584375000000000000e+01
9.112000000000714195e+00,1.208784126570867867e+00,5.021083511311769110e-01,0.000000000000000000e+00,1.013561964035034180e+00,-3.374348282814025879e-01,0.000000000000000000e+00,1.987500000000000000e+01,7.487841265708679028e-01,5.021083511311769110e-01,0.000000000000000000e+00,6.591824293136596680e-01,-2.936589241027832031e+00,0.000000000000000000e+00,1.659375000000000000e+01
9.114000000000714863e+00,1.209854074589278738e+00,5.677660240776508660e-01,0.000000000000000000e+00,1.012986779212951660e+00,-3.278440535068511963e-01,0.000000000000000000e+00,2.156250000000000000e+01,7.498540745892786630e-01,5.677660240776508660e-01,0.000000000000000000e+00,6.541011333465576172e-01,-2.849768161773681641e+00,0.000000000000000000e+00,1.612500000000000000e+01
9.116000000000715531e+00,1.211054876274094916e+00,6.329521187778094360e-01,0.000000000000000000e+00,1.012475371360778809e+00,-3.152610659599304199e-01,0.000000000000000000e+00,2.175000000000000000e+01,7.510548762740948403e-01,6.329521187778094360e-01,0.000000000000000000e+00,6.490517854690551758e-01,-2.775373220443725586e+00,0.000000000000000000e+00,1.706250000000000000e+01
9.118000000000716199e+00,1.212385529195487255e+00,6.976074233052652618e-01,0.000000000000000000e+00,1.011916160583496094e+00,-3.015232384204864502e-01,0.000000000000000000e+00,2.240625000000000000e+01,7.523855291954872904e-01,6.976074233052652618e-01,0.000000000000000000e+00,6.443060040473937988e-01,-2.691702604293823242e+00,0.000000000000000000e+00,1.912500000000000000e+01
9.120000000000716867e+00,1.213844912886238081e+00,7.616731211924017142e-01,0.000000000000000000e+00,1.011309027671813965e+00,-2.901740074157714844e-01,0.000000000000000000e+00,2.240625000000000000e+01,7.538449128862381166e-01,7.616731211924017142e-01,0.000000000000000000e+00,6.398798227310180664e-01,-2.611763954162597656e+00,0.000000000000000000e+00,1.912500000000000000e+01
9.122000000000717534e+00,1.215431789686543196e+00,8.250908452719099007e-01,0.000000000000000000e+00,1.010526061058044434e+00,-2.894649803638458252e-01,0.000000000000000000e+00,2.212500000000000000e+01,7.554317896865432314e-01,8.250908452719099007e-01,0.000000000000000000e+00,6.356294155120849609e-01,-2.520764350891113281e+00,0.000000000000000000e+00,1.959375000000000000e+01
9.124000000000718202e+00,1.217144805696221521e+00,8.878027312310331487e-01,0.000000000000000000e+00,1.009503364562988281e+00,-3.010054528713226318e-01,0.000000000000000000e+00,2.128125000000000000e+01,7.571448056962216677e-01,8.878027312310331487e-01,0.000000000000000000e+00,6.318903565406799316e-01,-2.421627759933471680e+00,0.000000000000000000e+00,2.062500000000000000e+01
9.126000000000718870e+00,1.218982491833695336e+00,9.497514708285649254e-01,0.000000000000000000e+00,1.008672475814819336e+00,-3.105177283287048340e-01,0.000000000000000000e+00,2.240625000000000000e+01,7.589824918336953719e-01,9.497514708285649254e-01,0.000000000000000000e+00,6.281353235244750977e-01,-2.315637350082397461e+00,0.000000000000000000e+00,1.950000000000000000e+01
9.128000000000719538e+00,1.220943265001039890e+00,1.010880364726516989e+00,0.000000000000000000e+00,1.008081197738647461e+00,-3.143323957920074463e-01,0.000000000000000000e+00,2.456250000000000000e+01,7.609432650010399257e-01,1.010880364726516989e+00,0.000000000000000000e+00,6.247158050537109375e-01,-2.203102111816406250e+00,0.000000000000000000e+00,1.893750000000000000e+01
9.130000000000720206e+00,1.223025429354260174e+00,1.071133374886507728e+00,0.000000000000000000e+00,1.007569909095764160e+00,-3.153917491436004639e-01,0.000000000000000000e+00,2.446875000000000000e+01,7.630254293542602095e-01,1.071133374886507728e+00,0.000000000000000000e+00,6.247158050537109375e-01,-2.203102111816406250e+00,0.000000000000000000e+00,1.893750000000000000e+01
9.132000000000720874e+00,1.225227177677886248e+00,1.130455176482672686e+00,0.000000000000000000e+00,1.007122516632080078e+00,-3.131411075592041016e-01,0.000000000000000000e+00,2.531250000000000000e+01,7.652271776778862833e-01,1.130455176482672686e+00,0.000000000000000000e+00,6.217597126960754395e-01,-2.073836565017700195e+00,0.000000000000000000e+00,2.071875000000000000e+01
9.134000000000721542e+00,1.227546592862872821e+00,1.188791209282759054e+00,0.000000000000000000e+00,1.006675124168395996e+00,-3.103457987308502197e-01,0.000000000000000000e+00,2.531250000000000000e+01,7.675465928628728562e-01,1.188791209282759054e+00,0.000000000000000000e+00,6.190592646598815918e-01,-1.945676326751708984e+00,0.000000000000000000e+00,2.109375000000000000e+01
9.136000000000722210e+00,1.229981649486693529e+00,1.246087728449287502e+00,0.000000000000000000e+00,1.006243705749511719e+00,-3.052481412887573242e-01,0.000000000000000000e+00,2.503125000000000000e+01,7.699816494866935646e-01,1.246087728449287502e+00,0.000000000000000000e+00,6.163588166236877441e-01,-1.818036913871765137e+00,0.000000000000000000e+00,1.987500000000000000e+01
9.138000000000722878e+00,1.232530215494400672e+00,1.302291854712684049e+00,0.000000000000000000e+00,1.006243705749511719e+00,-3.052481412887573242e-01,0.000000000000000000e+00,2.503125000000000000e+01,7.725302154944005961e-01,1.302291854712684049e+00,0.000000000000000000e+00,6.143934130668640137e-01,-1.681329965591430664e+00,0.000000000000000000e+00,2.053125000000000000e+01
9.140000000000723546e+00,1.235190053979387415e+00,1.357351623870068691e+00,0.000000000000000000e+00,1.005796194076538086e+00,-2.970518767833709717e-01,0.000000000000000000e+00,2.521875000000000000e+01,7.751900539793875611e-01,1.357351623870068691e+00,0.000000000000000000e+00,6.122042536735534668e-01,-1.549521923065185547e+00,0.000000000000000000e+00,1.950000000000000000e+01
9.142000000000724214e+00,1.237958825062417167e+00,1.411216035561983162e+00,0.000000000000000000e+00,1.005316853523254395e+00,-2.843336760997772217e-01,0.000000000000000000e+00,2.550000000000000000e+01,7.779588250624172030e-01,1.411216035561983162e+00,0.000000000000000000e+00,6.107182502746582031e-01,-1.415112376213073730e+00,0.000000000000000000e+00,2.062500000000000000e+01
9.144000000000724881e+00,1.240834087867451307e+00,1.463835101281376172e+00,0.000000000000000000e+00,1.004885435104370117e+00,-2.678132951259613037e-01,0.000000000000000000e+00,2.615625000000000000e+01,7.808340878674512320e-01,1.463835101281376172e+00,0.000000000000000000e+00,6.096636056900024414e-01,-1.275737524032592773e+00,0.000000000000000000e+00,2.203125000000000000e+01
9.146000000000725549e+00,1.243813302592691850e+00,1.515159891569020090e+00,0.000000000000000000e+00,1.004501938819885254e+00,-2.471708357334136963e-01,0.000000000000000000e+00,2.793750000000000000e+01,7.838133025926917741e-01,1.515159891569020090e+00,0.000000000000000000e+00,6.087048649787902832e-01,-1.145565629005432129e+00,0.000000000000000000e+00,2.100000000000000000e+01
9.148000000000726217e+00,1.246893832675149749e+00,1.565142582350011358e+00,0.000000000000000000e+00,1.004150390625000000e+00,-2.262851595878601074e-01,0.000000000000000000e+00,2.784375000000000000e+01,7.868938326751496737e-01,1.565142582350011358e+00,0.000000000000000000e+00,6.078899502754211426e-01,-1.016535997390747070e+00,0.000000000000000000e+00,2.062500000000000000e+01
9.150000000000726885e+00,1.250072947047017768e+00,1.613736500367645599e+00,0.000000000000000000e+00,1.003766894340515137e+00,-2.114224880933761597e-01,0.000000000000000000e+00,2.831250000000000000e+01,7.900729470470178040e-01,1.613736500367645599e+00,0.000000000000000000e+00,6.074585318565368652e-01,-8.791986107826232910e-01,0.000000000000000000e+00,2.203125000000000000e+01
9.152000000000727553e+00,1.253347822481947649e+00,1.660896167669996704e+00,0.000000000000000000e+00,1.003367424011230469e+00,-2.035090327262878418e-01,0.000000000000000000e+00,2.850000000000000000e+01,7.933478224819476843e-01,1.660896167669996704e+00,0.000000000000000000e+00,6.073626279830932617e-01,-7.374423146247863770e-01,0.000000000000000000e+00,2.250000000000000000e+01
9.154000000000728221e+00,1.256715546029315567e+00,1.706577345106672139e+00,0.000000000000000000e+00,1.002904057502746582e+00,-2.005003541707992554e-01,0.000000000000000000e+00,2.943750000000000000e+01,7.967155460293157132e-01,1.706577345106672139e+00,0.000000000000000000e+00,6.075384020805358887e-01,-5.992920398712158203e-01,0.000000000000000000e+00,2.287500000000000000e+01
9.156000000000728889e+00,1.260173117534481246e+00,1.750737074793780712e+00,0.000000000000000000e+00,1.002392768859863281e+00,-2.009650468826293945e-01,0.000000000000000000e+00,2.915625000000000000e+01,8.001731175344811708e-01,1.750737074793780712e+00,0.000000000000000000e+00,6.080337762832641602e-01,-4.617638587951660156e-01,0.000000000000000000e+00,2.278125000000000000e+01
9.158000000000729557e+00,1.263717452242884676e+00,1.793333721505057987e+00,0.000000000000000000e+00,1.001801490783691406e+00,-2.046339362859725952e-01,0.000000000000000000e+00,2.878125000000000000e+01,8.037174522428846002e-01,1.793333721505057987e+00,0.000000000000000000e+00,6.088486909866333008e-01,-3.253722190856933594e-01,0.000000000000000000e+00,2.287500000000000000e+01
9.160000000000730225e+00,1.267345383485832810e+00,1.834327012949066971e+00,0.000000000000000000e+00,1.001146316528320312e+00,-2.122387886047363281e-01,0.000000000000000000e+00,2.962500000000000000e+01,8.073453834858327349e-01,1.834327012949066971e+00,0.000000000000000000e+00,6.088486909866333008e-01,-3.253722190856933594e-01,0.000000000000000000e+00,2.287500000000000000e+01
9.162000000000730893e+00,1.271053665445679881e+00,1.873678078892525800e+00,0.000000000000000000e+00,1.000666975975036621e+00,-2.164463549852371216e-01,0.000000000000000000e+00,3.075000000000000000e+01,8.110536654456799166e-01,1.873678078892525800e+00,0.000000000000000000e+00,6.097595095634460449e-01,-1.920785456895828247e-01,0.000000000000000000e+00,2.325000000000000000e+01
9.164000000000731561e+00,1.274838975998089818e+00,1.911349489091371812e+00,0.000000000000000000e+00,1.000299453735351562e+00,-2.183013856410980225e-01,0.000000000000000000e+00,3.168750000000000000e+01,8.148389759980898539e-01,1.911349489091371812e+00,0.000000000000000000e+00,6.106863021850585938e-01,-6.847339868545532227e-02,0.000000000000000000e+00,2.146875000000000000e+01
9.166000000000732229e+00,1.278697919628910107e+00,1.947305289991324795e+00,0.000000000000000000e+00,1.000299453735351562e+00,-2.183013856410980225e-01,0.000000000000000000e+00,3.168750000000000000e+01,8.186979196289101424e-01,1.947305289991324795e+00,0.000000000000000000e+00,6.119645833969116211e-01,5.693764239549636841e-02,0.000000000000000000e+00,2.259375000000000000e+01
9.168000000000732896e+00,1.282627030423207248e+00,1.981511040161682891e+00,0.000000000000000000e+00,1.000059843063354492e+00,-2.170519232749938965e-01,0.000000000000000000e+00,3.187500000000000000e+01,8.226270304232071728e-01,1.981511040161682891e+00,0.000000000000000000e+00,6.139299869537353516e-01,1.862354576587677002e-01,0.000000000000000000e+00,2.362500000000000000e+01
9.170000000000733564e+00,1.286622775123862139e+00,2.013933844426361475e+00,0.000000000000000000e+00,9.999160170555114746e-01,-2.114050984382629395e-01,0.000000000000000000e+00,3.262500000000000000e+01,8.266227751238622856e-01,2.013933844426361475e+00,0.000000000000000000e+00,6.156397461891174316e-01,3.056381642818450928e-01,0.000000000000000000e+00,2.212500000000000000e+01
9.172000000000734232e+00,1.290681556257100571e+00,2.044542386657684396e+00,0.000000000000000000e+00,9.997881650924682617e-01,-2.019557207822799683e-01,0.000000000000000000e+00,3.318750000000000000e+01,8.306815562571007172e-01,2.044542386657684396e+00,0.000000000000000000e+00,6.181644201278686523e-01,4.386786818504333496e-01,0.000000000000000000e+00,2.371875000000000000e+01
9.174000000000734900e+00,1.294799715322244582e+00,2.073306961199437914e+00,0.000000000000000000e+00,9.996603727340698242e-01,-1.881056278944015503e-01,0.000000000000000000e+00,3.412500000000000000e+01,8.347997153222446176e-01,2.073306961199437914e+00,0.000000000000000000e+00,6.201298236846923828e-01,5.462936758995056152e-01,0.000000000000000000e+00,2.212500000000000000e+01
9.176000000000735568e+00,1.298973536042904442e+00,2.100199502886784586e+00,0.000000000000000000e+00,9.995325207710266113e-01,-1.701382994651794434e-01,0.000000000000000000e+00,3.393750000000000000e+01,8.389735360429044775e-01,2.100199502886784586e+00,0.000000000000000000e+00,6.230379939079284668e-01,6.688672304153442383e-01,0.000000000000000000e+00,2.203125000000000000e+01
9.178000000000736236e+00,1.303199247676798844e+00,2.125193615632090083e+00,0.000000000000000000e+00,9.994046688079833984e-01,-1.492094844579696655e-01,0.000000000000000000e+00,3.450000000000000000e+01,8.431992476767987688e-01,2.125193615632090083e+00,0.000000000000000000e+00,6.260580420494079590e-01,7.867856025695800781e-01,0.000000000000000000e+00,2.362500000000000000e+01
9.180000000000736904e+00,1.307473028381279212e+00,2.148264599546565012e+00,0.000000000000000000e+00,9.992449283599853516e-01,-1.265876889228820801e-01,0.000000000000000000e+00,3.506250000000000000e+01,8.474730283812792475e-01,2.148264599546565012e+00,0.000000000000000000e+00,6.288223862648010254e-01,8.900140523910522461e-01,0.000000000000000000e+00,2.118750000000000000e+01
9.182000000000737572e+00,1.311791008631593813e+00,2.169389476569043573e+00,0.000000000000000000e+00,9.990851283073425293e-01,-1.054825037717819214e-01,0.000000000000000000e+00,3.506250000000000000e+01,8.517910086315937379e-01,2.169389476569043573e+00,0.000000000000000000e+00,6.321939826011657715e-01,1.001097202301025391e+00,0.000000000000000000e+00,2.193750000000000000e+01
9.184000000000738240e+00,1.316149274688912296e+00,2.188547014574737659e+00,0.000000000000000000e+00,9.988933801651000977e-01,-8.825752139091491699e-02,0.000000000000000000e+00,3.600000000000000000e+01,8.561492746889123318e-01,2.188547014574737659e+00,0.000000000000000000e+00,6.355495452880859375e-01,1.110151529312133789e+00,0.000000000000000000e+00,2.400000000000000000e+01
9.186000000000738908e+00,1.320543872115027995e+00,2.205717749937770922e+00,0.000000000000000000e+00,9.987016320228576660e-01,-7.801195234060287476e-02,0.000000000000000000e+00,3.656250000000000000e+01,8.605438721150280301e-01,2.205717749937770922e+00,0.000000000000000000e+00,6.387932896614074707e-01,1.204601764678955078e+00,0.000000000000000000e+00,2.259375000000000000e+01
9.188000000000739576e+00,1.324970809330612287e+00,2.220884008522759245e+00,0.000000000000000000e+00,9.985258579254150391e-01,-7.332240790128707886e-02,0.000000000000000000e+00,3.693750000000000000e+01,8.649708093306123224e-01,2.220884008522759245e+00,0.000000000000000000e+00,6.423246264457702637e-01,1.294656872749328613e+00,0.000000000000000000e+00,2.128125000000000000e+01
9.190000000000740243e+00,1.329426061213842436e+00,2.234029925082068768e+00,0.000000000000000000e+00,9.983500838279724121e-01,-7.305210083723068237e-02,0.000000000000000000e+00,3.750000000000000000e+01,8.694260612138424715e-01,2.234029925082068768e+00,0.000000000000000000e+00,6.423246264457702637e-01,1.294656872749328613e+00,0.000000000000000000e+00,2.128125000000000000e+01
9.192000000000740911e+00,1.333905572736252321e+00,2.245141461037008401e+00,0.000000000000000000e+00,9.982222318649291992e-01,-7.316016405820846558e-02,0.000000000000000000e+00,3.815625000000000000e+01,8.739055727362522452e-01,2.245141461037008401e+00,0.000000000000000000e+00,6.463832855224609375e-01,1.382277607917785645e+00,0.000000000000000000e+00,2.081250000000000000e+01
9.194000000000741579e+00,1.338405262632467174e+00,2.254206420622143714e+00,0.000000000000000000e+00,9.981743097305297852e-01,-7.182190567255020142e-02,0.000000000000000000e+00,3.890625000000000000e+01,8.784052626324673207e-01,2.254206420622143714e+00,0.000000000000000000e+00,6.504738926887512207e-01,1.477456569671630859e+00,0.000000000000000000e+00,2.146875000000000000e+01
9.196000000000742247e+00,1.342921027100625331e+00,2.261214465373924565e+00,0.000000000000000000e+00,9.981743097305297852e-01,-7.182190567255020142e-02,0.000000000000000000e+00,3.890625000000000000e+01,8.829210271006253663e-01,2.261214465373924565e+00,0.000000000000000000e+00,6.547722220420837402e-01,1.563797712326049805e+00,0.000000000000000000e+00,2.100000000000000000e+01
9.198000000000742915e+00,1.347448743530037518e+00,2.266157126945750999e+00,0.000000000000000000e+00,9.981902837753295898e-01,-6.799446046352386475e-02,0.000000000000000000e+00,3.890625000000000000e+01,8.874487435300374427e-01,2.266157126945750999e+00,0.000000000000000000e+00,6.592783331871032715e-01,1.650569915771484375e+00,0.000000000000000000e+00,1.978125000000000000e+01
9.200000000000743583e+00,1.351984274252866047e+00,2.269027818233627425e+00,0.000000000000000000e+00,9.982382059097290039e-01,-6.137552484869956970e-02,0.000000000000000000e+00,3.993750000000000000e+01,8.919842742528660828e-01,2.269027818233627425e+00,0.000000000000000000e+00,6.641199588775634766e-01,1.737750887870788574e+00,0.000000000000000000e+00,2.043750000000000000e+01
9.202000000000744251e+00,1.356523470316302049e+00,2.269821842797561828e+00,0.000000000000000000e+00,9.983021616935729980e-01,-5.181287601590156555e-02,0.000000000000000000e+00,4.012500000000000000e+01,8.965234703163021956e-01,2.269821842797561828e+00,0.000000000000000000e+00,6.694089770317077637e-01,1.834613323211669922e+00,0.000000000000000000e+00,2.090625000000000000e+01
9.204000000000744919e+00,1.361062175271874120e+00,2.268536402565755505e+00,0.000000000000000000e+00,9.983660578727722168e-01,-4.082380235195159912e-02,0.000000000000000000e+00,4.012500000000000000e+01,9.010621752718740440e-01,2.268536402565755505e+00,0.000000000000000000e+00,6.743305325508117676e-01,1.920570611953735352e+00,0.000000000000000000e+00,2.062500000000000000e+01
9.206000000000745587e+00,1.365596228978467330e+00,2.265170603810007677e+00,0.000000000000000000e+00,9.983820319175720215e-01,-2.953332476317882538e-02,0.000000000000000000e+00,4.115625000000000000e+01,9.055962289784673658e-01,2.265170603810007677e+00,0.000000000000000000e+00,6.797474026679992676e-01,2.018397569656372070e+00,0.000000000000000000e+00,2.240625000000000000e+01
9.208000000000746255e+00,1.370121471415528314e+00,2.259725461382341649e+00,0.000000000000000000e+00,9.983820319175720215e-01,-1.867106743156909943e-02,0.000000000000000000e+00,4.162500000000000000e+01,9.101214714155283492e-01,2.259725461382341649e+00,0.000000000000000000e+00,6.848925948143005371e-01,2.103865385055541992e+00,0.000000000000000000e+00,1.978125000000000000e+01
9.210000000000746923e+00,1.374633746503010734e+00,2.252203901204465453e+00,0.000000000000000000e+00,9.983820319175720215e-01,-8.569950237870216370e-03,0.000000000000000000e+00,4.181250000000000000e+01,9.146337465030106584e-01,2.252203901204465453e+00,0.000000000000000000e+00,6.902775168418884277e-01,2.191540241241455078e+00,0.000000000000000000e+00,1.968750000000000000e+01
9.212000000000747590e+00,1.379128905924535742e+00,2.242610761003249742e+00,0.000000000000000000e+00,9.983660578727722168e-01,-3.362018615007400513e-04,0.000000000000000000e+00,4.218750000000000000e+01,9.191289059245358883e-01,2.242610761003249742e+00,0.000000000000000000e+00,6.962696313858032227e-01,2.289518117904663086e+00,0.000000000000000000e+00,2.184375000000000000e+01
9.214000000000748258e+00,1.383602812950277983e+00,2.230952789287001803e+00,0.000000000000000000e+00,9.983820319175720215e-01,5.428456701338291168e-03,0.000000000000000000e+00,4.256250000000000000e+01,9.236028129502781292e-01,2.230952789287001803e+00,0.000000000000000000e+00,7.018143534660339355e-01,2.367018699645996094e+00,0.000000000000000000e+00,2.053125000000000000e+01
9.216000000000748926e+00,1.388051346256040874e+00,2.217238642558906125e+00,0.000000000000000000e+00,9.983980059623718262e-01,8.804909884929656982e-03,0.000000000000000000e+00,4.303125000000000000e+01,9.280513462560410209e-01,2.217238642558906125e+00,0.000000000000000000e+00,7.018143534660339355e-01,2.367018699645996094e+00,0.000000000000000000e+00,2.053125000000000000e+01
9.218000000000749594e+00,1.392470403734977324e+00,2.201478880765720625e+00,0.000000000000000000e+00,9.984299540519714355e-01,9.830535389482975006e-03,0.000000000000000000e+00,4.331250000000000000e+01,9.324704037349773600e-01,2.201478880765720625e+00,0.000000000000000000e+00,7.078384160995483398e-01,2.443307161331176758e+00,0.000000000000000000e+00,1.856250000000000000e+01
9.220000000000750262e+00,1.396855906298462457e+00,2.183685960981271101e+00,0.000000000000000000e+00,9.984619617462158203e-01,9.731366299092769623e-03,0.000000000000000000e+00,4.434375000000000000e+01,9.368559062984623820e-01,2.183685960981271101e+00,0.000000000000000000e+00,7.139742970466613770e-01,2.522711038589477539e+00,0.000000000000000000e+00,2.025000000000000000e+01
9.222000000000750930e+00,1.401203801662559423e+00,2.163874229326081977e+00,0.000000000000000000e+00,9.984939098358154297e-01,8.625825867056846619e-03,0.000000000000000000e+00,4.471875000000000000e+01,9.412038016625594583e-01,2.163874229326081977e+00,0.000000000000000000e+00,7.198865413665771484e-01,2.589561700820922852e+00,0.000000000000000000e+00,1.950000000000000000e+01
9.224000000000751598e+00,1.405510068116566869e+00,2.142059911126022342e+00,0.000000000000000000e+00,9.984939098358154297e-01,8.625825867056846619e-03,0.000000000000000000e+00,4.471875000000000000e+01,9.455100681165669041e-01,2.142059911126022342e+00,0.000000000000000000e+00,7.261343002319335938e-01,2.658179044723510742e+00,0.000000000000000000e+00,1.790625000000000000e+01
9.226000000000752266e+00,1.409770718270117573e+00,2.118261099314561857e+00,0.000000000000000000e+00,9.985578060150146484e-01,8.736912161111831665e-03,0.000000000000000000e+00,4.528125000000000000e+01,9.497707182701174977e-01,2.118261099314561857e+00,0.000000000000000000e+00,7.332769036293029785e-01,2.731654644012451172e+00,0.000000000000000000e+00,1.762500000000000000e+01
9.228000000000752934e+00,1.413981802775338803e+00,2.092497741084758278e+00,0.000000000000000000e+00,9.985897541046142578e-01,9.375581517815589905e-03,0.000000000000000000e+00,4.518750000000000000e+01,9.539818027753387275e-01,2.092497741084758278e+00,0.000000000000000000e+00,7.400200366973876953e-01,2.800451755523681641e+00,0.000000000000000000e+00,1.818750000000000000e+01
9.230000000000753602e+00,1.418139414020584965e+00,2.064791622798751725e+00,0.000000000000000000e+00,9.986217021942138672e-01,1.069558225572109222e-02,0.000000000000000000e+00,4.593750000000000000e+01,9.581394140205848897e-01,2.064791622798751725e+00,0.000000000000000000e+00,7.465234994888305664e-01,2.856981515884399414e+00,0.000000000000000000e+00,1.659375000000000000e+01
9.232000000000754270e+00,1.422239689792216266e+00,2.035166353164548969e+00,0.000000000000000000e+00,9.986696839332580566e-01,1.304015424102544785e-02,0.000000000000000000e+00,4.621875000000000000e+01,9.622396897922163017e-01,2.035166353164548969e+00,0.000000000000000000e+00,7.533944249153137207e-01,2.921574831008911133e+00,0.000000000000000000e+00,1.687500000000000000e+01
9.234000000000754937e+00,1.426278816901047630e+00,2.003647344690736354e+00,0.000000000000000000e+00,9.987176060676574707e-01,1.544272992759943008e-02,0.000000000000000000e+00,4.631250000000000000e+01,9.662788169010476658e-01,2.003647344690736354e+00,0.000000000000000000e+00,7.605370283126831055e-01,2.983206510543823242e+00,0.000000000000000000e+00,1.575000000000000000e+01
9.236000000000755605e+00,1.430253034769974452e+00,1.970261793432204200e+00,0.000000000000000000e+00,9.987655282020568848e-01,1.749585568904876709e-02,0.000000000000000000e+00,4.715625000000000000e+01,9.702530347699743762e-01,1.970261793432204200e+00,0.000000000000000000e+00,7.673280835151672363e-01,3.040103435516357422e+00,0.000000000000000000e+00,1.584375000000000000e+01
9.238000000000756273e+00,1.434158638979399436e+00,1.935038657041090238e+00,0.000000000000000000e+00,9.987974762916564941e-01,1.850198395550251007e-02,0.000000000000000000e+00,4.743750000000000000e+01,9.741586389793994716e-01,1.935038657041090238e+00,0.000000000000000000e+00,7.743588089942932129e-01,3.098799705505371094e+00,0.000000000000000000e+00,1.612500000000000000e+01
9.240000000000756941e+00,1.437991984767071019e+00,1.898008631139034952e+00,0.000000000000000000e+00,9.988774061203002930e-01,2.069485560059547424e-02,0.000000000000000000e+00,4.771875000000000000e+01,9.779919847670710542e-01,1.898008631139034952e+00,0.000000000000000000e+00,7.813895940780639648e-01,3.138401746749877930e+00,0.000000000000000000e+00,1.565625000000000000e+01
9.242000000000757609e+00,1.441749490479018903e+00,1.859204124028086991e+00,0.000000000000000000e+00,9.989253282546997070e-01,2.146305702626705170e-02,0.000000000000000000e+00,4.818750000000000000e+01,9.817494904790189381e-01,1.859204124028086991e+00,0.000000000000000000e+00,7.887239456176757812e-01,3.193871974945068359e+00,0.000000000000000000e+00,1.575000000000000000e+01
9.244000000000758277e+00,1.445427640968248495e+00,1.818659229759761020e+00,0.000000000000000000e+00,9.989732503890991211e-01,2.205997332930564880e-02,0.000000000000000000e+00,4.828125000000000000e+01,9.854276409682485305e-01,1.818659229759761020e+00,0.000000000000000000e+00,7.955309748649597168e-01,3.223672151565551758e+00,0.000000000000000000e+00,1.462500000000000000e+01
9.246000000000758945e+00,1.449022990937961719e+00,1.776409699582727875e+00,0.000000000000000000e+00,9.990211725234985352e-01,2.255339547991752625e-02,0.000000000000000000e+00,4.884375000000000000e+01,9.890229909379617546e-01,1.776409699582727875e+00,0.000000000000000000e+00,7.955309748649597168e-01,3.223672151565551758e+00,0.000000000000000000e+00,1.462500000000000000e+01
9.248000000000759613e+00,1.452532168226051024e+00,1.732492911791803980e+00,0.000000000000000000e+00,9.990531802177429199e-01,2.239958569407463074e-02,0.000000000000000000e+00,4.912500000000000000e+01,9.925321682260510592e-01,1.732492911791803980e+00,0.000000000000000000e+00,8.028174042701721191e-01,3.260019779205322266e+00,0.000000000000000000e+00,1.331250000000000000e+01
